	feature	weight	abs
7757	ATXN2	0.0	0.0
7756	SNTB1	0.0	0.0
7755	ACBD5	0.0	0.0
7754	ARHGEF10	0.0	0.0
7753	MRPL50	0.0	0.0
7752	FASTKD5	0.0	0.0
7751	RGMB	0.0	0.0
7750	PFDN6	0.0	0.0
7749	C11orf83	0.0	0.0
7748	FLJ90757	0.0	0.0
7747	FRY	0.0	0.0
7746	C8orf42	0.0	0.0
7714	PDK2	0.0	0.0
7712	CTDP1	0.0	0.0
7711	RAC3	0.0	0.0
7664	COQ4	0.0	0.0
7676	NT5DC3	0.0	0.0
7675	TMEM57	0.0	0.0
7674	UROS	0.0	0.0
7673	FLJ45445	0.0	0.0
7672	KIAA1370	0.0	0.0
7671	SLC44A4	0.0	0.0
7670	UTP3	0.0	0.0
7669	MOBKL2B	0.0	0.0
7668	PPID	0.0	0.0
7667	NARFL	0.0	0.0
7666	MTERFD1	0.0	0.0
7665	FNIP2	0.0	0.0
7663	C11orf57	0.0	0.0
7678	ANAPC2	0.0	0.0
7662	REV3L	0.0	0.0
7661	FAM111B	0.0	0.0
7660	C14orf153	0.0	0.0
7659	TMEM104	0.0	0.0
7658	POLQ	0.0	0.0
7656	CCDC91	0.0	0.0
7655	STK11IP	0.0	0.0
7654	SLC9A9	0.0	0.0
7653	USP21	0.0	0.0
7652	FAM83G	0.0	0.0
7651	CHST7	0.0	0.0
7650	TRAPPC2L	0.0	0.0
7677	FAM171B	0.0	0.0
7679	C19orf29	0.0	0.0
7710	ZNF252	0.0	0.0
7696	SULT2B1	0.0	0.0
7709	NXT1	0.0	0.0
7708	TTC7B	0.0	0.0
7707	FAM69A	0.0	0.0
7706	TBRG1	0.0	0.0
7705	KLHDC8B	0.0	0.0
7704	RAB4B	0.0	0.0
7703	ZNF623	0.0	0.0
7702	CRISPLD1	0.0	0.0
7701	LARP6	0.0	0.0
7700	USP53	0.0	0.0
7699	LARP7	0.0	0.0
7698	NCALD	0.0	0.0
7695	PLA2G16	0.0	0.0
7681	RHOU	0.0	0.0
7694	NDUFC1	0.0	0.0
7693	ZFPL1	0.0	0.0
7691	LRDD	0.0	0.0
7690	GMEB2	0.0	0.0
7689	SOCS5	0.0	0.0
7688	CLCC1	0.0	0.0
7687	HAUS6	0.0	0.0
7686	USP18	0.0	0.0
7685	SYT11	0.0	0.0
7684	LPXN	0.0	0.0
7683	RASA1	0.0	0.0
7682	FAM48A	0.0	0.0
6998	SOSTDC1	0.0	0.0
6996	C20orf20	0.0	0.0
5979	DHX16	0.0	0.0
6297	C5orf24	0.0	0.0
6325	SIK3	0.0	0.0
6324	FAM190B	0.0	0.0
6323	BTBD3	0.0	0.0
6322	INPP1	0.0	0.0
6321	PPHLN1	0.0	0.0
6320	PTAR1	0.0	0.0
6319	POLA2	0.0	0.0
6318	RAB32	0.0	0.0
6317	LOC25845	0.0	0.0
6316	PTGS1	0.0	0.0
6315	EDARADD	0.0	0.0
6314	APTX	0.0	0.0
6313	ELK1	0.0	0.0
6312	INPP5D	0.0	0.0
6311	SNX30	0.0	0.0
6310	RFC5	0.0	0.0
6309	ACAT1	0.0	0.0
6308	CCDC64	0.0	0.0
6307	TLE1	0.0	0.0
6306	SSX2IP	0.0	0.0
6305	NDUFS7	0.0	0.0
6304	ZC3H14	0.0	0.0
6303	MAST4	0.0	0.0
6302	PIKFYVE	0.0	0.0
6301	RAB3GAP2	0.0	0.0
6300	GPX7	0.0	0.0
6299	NDUFB3	0.0	0.0
6326	OAF	0.0	0.0
6327	C16orf75	0.0	0.0
6328	SASH3	0.0	0.0
6346	CEP57	0.0	0.0
6359	CASKIN2	0.0	0.0
6358	RALGAPA2	0.0	0.0
6357	MIER1	0.0	0.0
6356	IRF2	0.0	0.0
6355	DDB2	0.0	0.0
6354	UBA5	0.0	0.0
6353	MAPRE2	0.0	0.0
6351	CAMTA2	0.0	0.0
6350	NCDN	0.0	0.0
6349	ORMDL2	0.0	0.0
6348	SPINK5	0.0	0.0
6347	TMEM65	0.0	0.0
6344	PPP2R3A	0.0	0.0
6329	VPS11	0.0	0.0
6343	FAM8A1	0.0	0.0
6342	TJAP1	0.0	0.0
6341	NCKAP5L	0.0	0.0
6340	COPS7B	0.0	0.0
6339	GNE	0.0	0.0
6337	C12orf41	0.0	0.0
6336	PSTPIP2	0.0	0.0
6335	NGFR	0.0	0.0
6334	TRMT6	0.0	0.0
6333	GBE1	0.0	0.0
6331	MAP3K1	0.0	0.0
6330	MTX2	0.0	0.0
6298	ADCK4	0.0	0.0
6296	RAB4A	0.0	0.0
6361	PNKP	0.0	0.0
6295	C20orf72	0.0	0.0
6262	ZNF462	0.0	0.0
6261	JAK3	0.0	0.0
6260	CLPP	0.0	0.0
6259	CBX4	0.0	0.0
6258	S100P	0.0	0.0
6257	CHML	0.0	0.0
6256	UNK	0.0	0.0
6255	SLC25A22	0.0	0.0
6254	HIGD2A	0.0	0.0
6253	FCHSD2	0.0	0.0
6252	RAD50	0.0	0.0
6251	NDOR1	0.0	0.0
6250	N4BP2L2	0.0	0.0
6249	AKAP8L	0.0	0.0
6248	TMUB1	0.0	0.0
6247	ACOT13	0.0	0.0
6246	SBNO1	0.0	0.0
6245	ZNF264	0.0	0.0
6243	SUPT7L	0.0	0.0
6242	SFRS16	0.0	0.0
6241	NAGLU	0.0	0.0
6240	OFD1	0.0	0.0
6239	PCSK7	0.0	0.0
6238	PIK3CD	0.0	0.0
6237	CPSF4	0.0	0.0
6236	CUL2	0.0	0.0
6235	TIAM1	0.0	0.0
6263	SKIV2L2	0.0	0.0
6265	BAT5	0.0	0.0
6266	TRIM33	0.0	0.0
6281	DIRC2	0.0	0.0
6293	KIAA1033	0.0	0.0
6292	BRCA1	0.0	0.0
6291	SLC25A13	0.0	0.0
6290	MRPL52	0.0	0.0
6289	SPOP	0.0	0.0
6288	DPM1	0.0	0.0
6287	EDC3	0.0	0.0
6286	TTC37	0.0	0.0
6285	DLGAP5	0.0	0.0
6284	ELK3	0.0	0.0
6283	CENPT	0.0	0.0
6282	TRIP11	0.0	0.0
6280	R3HDM1	0.0	0.0
6267	NT5DC1	0.0	0.0
6279	CBLB	0.0	0.0
6278	PMVK	0.0	0.0
6277	MAPRE3	0.0	0.0
6276	SRPX2	0.0	0.0
6275	GPR160	0.0	0.0
6274	STX3	0.0	0.0
6273	PRKAB1	0.0	0.0
6272	PRSS21	0.0	0.0
6271	TFDP2	0.0	0.0
6270	AIDA	0.0	0.0
6269	TAF10	0.0	0.0
6268	TAF2	0.0	0.0
6360	SLITRK6	0.0	0.0
6362	ZNF276	0.0	0.0
6233	TDG	0.0	0.0
6425	BPGM	0.0	0.0
6454	TMEM222	0.0	0.0
6453	TELO2	0.0	0.0
6452	CAMK2G	0.0	0.0
6451	LRRK1	0.0	0.0
6450	PITPNM3	0.0	0.0
6449	CSRNP1	0.0	0.0
6448	DAPP1	0.0	0.0
6447	PSMC1	0.0	0.0
6446	OXSR1	0.0	0.0
6445	ARHGAP18	0.0	0.0
6444	NSMAF	0.0	0.0
6443	ARHGEF10L	0.0	0.0
6442	KIAA0427	0.0	0.0
6441	UHMK1	0.0	0.0
6440	UHRF1BP1	0.0	0.0
6439	SLC25A44	0.0	0.0
6438	SUMF1	0.0	0.0
6437	KIAA1632	0.0	0.0
6436	CLN3	0.0	0.0
6435	TMEM168	0.0	0.0
6434	PGBD5	0.0	0.0
6433	GLTPD1	0.0	0.0
6432	RIMKLB	0.0	0.0
6431	HIST2H4A	0.0	0.0
6430	CBWD1	0.0	0.0
6428	TMC5	0.0	0.0
6427	PSMD9	0.0	0.0
6455	PRPF38A	0.0	0.0
6456	FAS	0.0	0.0
6457	GPR137B	0.0	0.0
6473	C20orf117	0.0	0.0
6485	CLK3	0.0	0.0
6484	TANK	0.0	0.0
6483	TBC1D15	0.0	0.0
6482	DENND3	0.0	0.0
6481	RPIA	0.0	0.0
6480	DHDDS	0.0	0.0
6479	EHHADH	0.0	0.0
6478	ATPAF1	0.0	0.0
6477	REV1	0.0	0.0
6476	NUDT14	0.0	0.0
6475	GIMAP4	0.0	0.0
6474	RBM34	0.0	0.0
6472	ZCCHC6	0.0	0.0
6459	RAP2C	0.0	0.0
6471	NCOA2	0.0	0.0
6470	MAP3K2	0.0	0.0
6469	PIGQ	0.0	0.0
6468	C9orf123	0.0	0.0
6467	FBLN5	0.0	0.0
6466	MRPL40	0.0	0.0
6465	LCLAT1	0.0	0.0
6464	TPPP	0.0	0.0
6463	ZNF320	0.0	0.0
6462	CMTM7	0.0	0.0
6461	RNF5	0.0	0.0
6460	USP25	0.0	0.0
6426	USP15	0.0	0.0
6424	MPV17	0.0	0.0
6363	DNMBP	0.0	0.0
6423	NSUN5	0.0	0.0
6390	BRF1	0.0	0.0
6389	DNAJB12	0.0	0.0
6388	SELO	0.0	0.0
6387	FASTKD2	0.0	0.0
6386	FANCG	0.0	0.0
6385	C5orf32	0.0	0.0
6384	RBPMS	0.0	0.0
6383	ARMC6	0.0	0.0
6382	TMEM129	0.0	0.0
6381	DPT	0.0	0.0
6380	SHOC2	0.0	0.0
6379	PGAP3	0.0	0.0
6378	FHL1	0.0	0.0
6377	PGAP2	0.0	0.0
6376	SLC24A6	0.0	0.0
6375	MYO1F	0.0	0.0
6374	SH3BGRL2	0.0	0.0
6373	ARID5A	0.0	0.0
6372	SNAPC1	0.0	0.0
6371	SFRS12	0.0	0.0
6370	YIPF4	0.0	0.0
6369	BNIP2	0.0	0.0
6368	RAP1GDS1	0.0	0.0
6367	CHPT1	0.0	0.0
6366	VRK2	0.0	0.0
6365	PSMG2	0.0	0.0
6364	IL18	0.0	0.0
6391	TBC1D17	0.0	0.0
6392	LRFN4	0.0	0.0
6394	DOPEY2	0.0	0.0
6410	E2F1	0.0	0.0
6422	VPS18	0.0	0.0
6421	SGCE	0.0	0.0
6420	SLFN13	0.0	0.0
6419	SEC24A	0.0	0.0
6418	CDS1	0.0	0.0
6417	DNAJC15	0.0	0.0
6416	DIP2A	0.0	0.0
6415	SPTY2D1	0.0	0.0
6414	SUSD2	0.0	0.0
6413	TICAM1	0.0	0.0
6412	CCL20	0.0	0.0
6411	MRPL36	0.0	0.0
6408	ALDH1L2	0.0	0.0
6395	HDAC10	0.0	0.0
6407	PISD	0.0	0.0
6406	DHPS	0.0	0.0
6405	WDR12	0.0	0.0
6404	SLC25A28	0.0	0.0
6403	CRYZ	0.0	0.0
6402	MRPL32	0.0	0.0
6401	KIF13B	0.0	0.0
6400	ZNF266	0.0	0.0
6399	DENND4C	0.0	0.0
6398	BCL2	0.0	0.0
6397	TNNT1	0.0	0.0
6396	TLE4	0.0	0.0
6234	SERPINB2	0.0	0.0
6232	ATAD3B	0.0	0.0
6995	MAPK9	0.0	0.0
6042	METTL13	0.0	0.0
6070	C15orf48	0.0	0.0
6069	LPIN3	0.0	0.0
6068	ALOX5AP	0.0	0.0
6067	DGAT1	0.0	0.0
6066	SBF2	0.0	0.0
6065	NDRG3	0.0	0.0
6064	ZNF512	0.0	0.0
6063	SCHIP1	0.0	0.0
6062	PDE4B	0.0	0.0
6061	GATAD1	0.0	0.0
6060	ETHE1	0.0	0.0
6059	RBM16	0.0	0.0
6058	TMX4	0.0	0.0
6057	SLC39A4	0.0	0.0
6056	ARHGAP31	0.0	0.0
6055	SURF6	0.0	0.0
6054	SPIRE1	0.0	0.0
6053	ENTPD3	0.0	0.0
6052	STAU2	0.0	0.0
6051	MRPL21	0.0	0.0
6050	ATP2C2	0.0	0.0
6049	SDF2	0.0	0.0
6048	STK39	0.0	0.0
6047	PLEKHF2	0.0	0.0
6046	FAM156A	0.0	0.0
6045	RNF6	0.0	0.0
6044	GATAD2B	0.0	0.0
6071	BIN1	0.0	0.0
6072	CAPNS2	0.0	0.0
6073	PRKAB2	0.0	0.0
6088	CD52	0.0	0.0
6101	RASSF2	0.0	0.0
6100	MAN1A2	0.0	0.0
6099	LOXL4	0.0	0.0
6098	TTC17	0.0	0.0
6097	PDHX	0.0	0.0
6096	ETV1	0.0	0.0
6094	C19orf21	0.0	0.0
6093	LRRC14	0.0	0.0
6092	CRAMP1L	0.0	0.0
6091	BCAS4	0.0	0.0
6090	COG5	0.0	0.0
6089	C16orf5	0.0	0.0
6087	ZNF692	0.0	0.0
6074	ANPEP	0.0	0.0
6086	KCNE3	0.0	0.0
6085	DHX34	0.0	0.0
6084	C6orf120	0.0	0.0
6083	ZNRF1	0.0	0.0
6082	ZFP64	0.0	0.0
6081	SLC7A7	0.0	0.0
6080	PNPLA8	0.0	0.0
6079	LOC401397	0.0	0.0
6078	SNX14	0.0	0.0
4107	DNAJC7	0.0	0.0
6076	NDUFB6	0.0	0.0
6075	GTF3C6	0.0	0.0
6043	ADCY9	0.0	0.0
6041	RAB15	0.0	0.0
6103	MAP2K7	0.0	0.0
6040	DHRS4	0.0	0.0
6007	ARAF	0.0	0.0
6006	TAF9	0.0	0.0
6004	RASSF9	0.0	0.0
6003	SLC39A10	0.0	0.0
6002	GGCX	0.0	0.0
6001	CTSO	0.0	0.0
6000	FIP1L1	0.0	0.0
5999	ANKRD22	0.0	0.0
5998	KLHL12	0.0	0.0
5997	DGCR6	0.0	0.0
5996	SLC25A29	0.0	0.0
5995	NCOA5	0.0	0.0
5994	EXOC1	0.0	0.0
5993	QTRTD1	0.0	0.0
5992	ARMC10	0.0	0.0
5991	MKLN1	0.0	0.0
5990	HIBADH	0.0	0.0
5989	LAYN	0.0	0.0
5988	ELOF1	0.0	0.0
5987	CDS2	0.0	0.0
5986	CSNK1G1	0.0	0.0
5985	MMGT1	0.0	0.0
5984	SSBP3	0.0	0.0
5983	KIFAP3	0.0	0.0
5982	DGKD	0.0	0.0
5981	BMF	0.0	0.0
5980	RRP1	0.0	0.0
6008	BLOC1S1	0.0	0.0
6009	CTDSPL	0.0	0.0
6010	IDH3G	0.0	0.0
6025	SCAMP5	0.0	0.0
6039	SDR16C5	0.0	0.0
6038	CNOT2	0.0	0.0
6037	ZCRB1	0.0	0.0
6036	C12orf11	0.0	0.0
6035	NARG2	0.0	0.0
6034	PAFAH1B2	0.0	0.0
6033	POLR1B	0.0	0.0
6032	SNX18	0.0	0.0
6030	SEMA5A	0.0	0.0
6028	PDGFB	0.0	0.0
6027	TMTC2	0.0	0.0
6026	SNX13	0.0	0.0
6024	KDM1B	0.0	0.0
6011	FDXR	0.0	0.0
6023	TRAK2	0.0	0.0
6022	BCL9	0.0	0.0
6021	EIF5A2	0.0	0.0
6020	OVOL1	0.0	0.0
6019	TMEM50B	0.0	0.0
6018	PLEKHJ1	0.0	0.0
6017	B3GALNT1	0.0	0.0
6016	ATP5SL	0.0	0.0
6015	UHRF1	0.0	0.0
6014	STARD3NL	0.0	0.0
6013	SDAD1	0.0	0.0
6012	SERTAD3	0.0	0.0
6102	IFRD2	0.0	0.0
6104	CHCHD3	0.0	0.0
6231	AASDHPPT	0.0	0.0
6167	IL6ST	0.0	0.0
6197	TGS1	0.0	0.0
6196	CD34	0.0	0.0
6195	DPY30	0.0	0.0
6194	MPI	0.0	0.0
6193	UBE2T	0.0	0.0
6192	INTS7	0.0	0.0
6191	ARMC8	0.0	0.0
6190	EPB41L4B	0.0	0.0
6189	VASH1	0.0	0.0
6188	RGNEF	0.0	0.0
6187	GTF2H1	0.0	0.0
6186	KAZ	0.0	0.0
6185	NUAK2	0.0	0.0
6184	HMGXB3	0.0	0.0
6182	NSDHL	0.0	0.0
6181	NOL3	0.0	0.0
6180	SKP2	0.0	0.0
6179	PRSS12	0.0	0.0
6178	MFSD2A	0.0	0.0
6177	VPS53	0.0	0.0
6176	TBL3	0.0	0.0
6175	LEPROTL1	0.0	0.0
6174	BTAF1	0.0	0.0
6173	PABPC1L	0.0	0.0
6171	TMED4	0.0	0.0
6170	GEM	0.0	0.0
6169	ESPN	0.0	0.0
6198	ARL6IP6	0.0	0.0
6199	BCL7C	0.0	0.0
6200	LOC388796	0.0	0.0
6218	B3GAT3	0.0	0.0
6230	TTC28	0.0	0.0
6229	GRINL1A	0.0	0.0
6228	CENPN	0.0	0.0
6227	ISCA1	0.0	0.0
6226	WDR46	0.0	0.0
6225	MMAB	0.0	0.0
6224	GJA5	0.0	0.0
6223	SLC35C1	0.0	0.0
6222	EIF2AK2	0.0	0.0
6221	FAM20A	0.0	0.0
6220	SIKE1	0.0	0.0
6219	ZNF740	0.0	0.0
6217	DDX19A	0.0	0.0
6202	CDR2L	0.0	0.0
6216	LFNG	0.0	0.0
6215	CD37	0.0	0.0
6214	PBRM1	0.0	0.0
6213	BCAS2	0.0	0.0
6211	COX16	0.0	0.0
6210	POLB	0.0	0.0
6209	FEZ1	0.0	0.0
6208	ZNF83	0.0	0.0
6207	MPHOSPH10	0.0	0.0
6205	ESPL1	0.0	0.0
6204	GPR126	0.0	0.0
6203	POP7	0.0	0.0
6168	DPAGT1	0.0	0.0
6166	ST6GALNAC1	0.0	0.0
6105	PECI	0.0	0.0
6165	EPDR1	0.0	0.0
6132	SIAE	0.0	0.0
6131	FUT3	0.0	0.0
6130	PKMYT1	0.0	0.0
6129	FAM83C	0.0	0.0
6128	KIF16B	0.0	0.0
6127	LSM5	0.0	0.0
6126	RAB40B	0.0	0.0
6125	FREM2	0.0	0.0
6124	SH3BP5L	0.0	0.0
6123	C7orf49	0.0	0.0
6122	ISG20L2	0.0	0.0
6121	C5orf33	0.0	0.0
6120	RPRD1B	0.0	0.0
6119	FTO	0.0	0.0
6118	RPL39	0.0	0.0
6117	PHF14	0.0	0.0
6116	SMYD5	0.0	0.0
6115	TCERG1	0.0	0.0
6114	MICAL1	0.0	0.0
6113	HJURP	0.0	0.0
6112	USP4	0.0	0.0
6111	ERCC3	0.0	0.0
6110	PMF1	0.0	0.0
6109	RNF41	0.0	0.0
6108	TMEM208	0.0	0.0
6107	VPS16	0.0	0.0
6106	BYSL	0.0	0.0
6133	AKAP2	0.0	0.0
6134	NDEL1	0.0	0.0
6135	YPEL3	0.0	0.0
6151	FAM46A	0.0	0.0
6164	FOXJ2	0.0	0.0
6162	ACTR10	0.0	0.0
6161	TCEAL8	0.0	0.0
6160	DEDD2	0.0	0.0
6159	TSPAN4	0.0	0.0
6158	PHF1	0.0	0.0
6157	PCIF1	0.0	0.0
6156	RRS1	0.0	0.0
6155	FAM114A1	0.0	0.0
6154	SYNRG	0.0	0.0
6153	UAP1L1	0.0	0.0
6152	FANCE	0.0	0.0
6150	KRR1	0.0	0.0
6136	SLC26A2	0.0	0.0
6149	EMILIN2	0.0	0.0
6148	GGA3	0.0	0.0
6146	PDZD11	0.0	0.0
6145	DPM2	0.0	0.0
6144	DCAF10	0.0	0.0
6143	HDAC3	0.0	0.0
6142	CDH5	0.0	0.0
6141	CBX7	0.0	0.0
6140	PRKACB	0.0	0.0
6139	ARAP2	0.0	0.0
6138	FYCO1	0.0	0.0
6137	KIAA0232	0.0	0.0
6486	CHMP2B	0.0	0.0
6487	OTUD7B	0.0	0.0
6488	ACADM	0.0	0.0
6805	POLR2I	0.0	0.0
6833	RUNX2	0.0	0.0
6832	MAPKSP1	0.0	0.0
6831	C8orf83	0.0	0.0
6830	PDZD2	0.0	0.0
6829	ZNF275	0.0	0.0
6828	C17orf28	0.0	0.0
6827	CEP110	0.0	0.0
6826	RWDD1	0.0	0.0
6825	GAB1	0.0	0.0
6824	MAP3K7	0.0	0.0
6823	FOXN2	0.0	0.0
6822	DTNB	0.0	0.0
6821	SLC6A15	0.0	0.0
6820	CCDC93	0.0	0.0
6819	SYS1	0.0	0.0
6818	STX4	0.0	0.0
6817	MRS2	0.0	0.0
6816	ASAP3	0.0	0.0
6815	AIFM1	0.0	0.0
6814	ICAM3	0.0	0.0
6813	HMBS	0.0	0.0
6812	MORC3	0.0	0.0
6811	KIAA0406	0.0	0.0
6810	MTMR6	0.0	0.0
6809	C13orf15	0.0	0.0
6808	ATOX1	0.0	0.0
6807	ALG1L	0.0	0.0
6834	TRIM65	0.0	0.0
6835	ZFX	0.0	0.0
6836	MYCBP	0.0	0.0
6852	C1orf86	0.0	0.0
6865	RSF1	0.0	0.0
6864	PIGU	0.0	0.0
6863	SV2A	0.0	0.0
6862	SLC16A9	0.0	0.0
6861	PALM	0.0	0.0
6860	SLC31A2	0.0	0.0
6859	PAK1IP1	0.0	0.0
6858	PSMD6	0.0	0.0
6857	TNFRSF18	0.0	0.0
6856	MRPL35	0.0	0.0
6854	TBCCD1	0.0	0.0
6853	MTHFR	0.0	0.0
6851	MEIS1	0.0	0.0
6837	METT11D1	0.0	0.0
6850	COLEC12	0.0	0.0
6849	OBFC2B	0.0	0.0
6848	DPH2	0.0	0.0
6847	RAP1GAP2	0.0	0.0
6846	PYCRL	0.0	0.0
6845	UQCRHL	0.0	0.0
6844	IFT27	0.0	0.0
6843	TMEM51	0.0	0.0
6842	SMAP1	0.0	0.0
6841	TARBP2	0.0	0.0
6840	CYTH3	0.0	0.0
6838	C4BPA	0.0	0.0
6806	HMGCL	0.0	0.0
6804	GDF15	0.0	0.0
6867	ROGDI	0.0	0.0
6803	ALG8	0.0	0.0
6771	APBA2	0.0	0.0
6770	NFKBIB	0.0	0.0
6769	EXOSC2	0.0	0.0
6768	ZNF507	0.0	0.0
6767	CREB1	0.0	0.0
6766	SLC35A5	0.0	0.0
6765	SARNP	0.0	0.0
6764	ZBTB5	0.0	0.0
6763	TMEM164	0.0	0.0
6762	TBX3	0.0	0.0
6761	TMEM158	0.0	0.0
6760	C16orf42	0.0	0.0
6759	PLAGL1	0.0	0.0
6758	MAPKAPK3	0.0	0.0
6757	CNTROB	0.0	0.0
6756	FEZ2	0.0	0.0
6755	LASS5	0.0	0.0
6754	C8orf40	0.0	0.0
6753	TAOK3	0.0	0.0
6752	RIN1	0.0	0.0
6751	LMTK2	0.0	0.0
6750	CCDC21	0.0	0.0
6748	IL27RA	0.0	0.0
6747	DEF6	0.0	0.0
6746	TRIM11	0.0	0.0
6745	EVC	0.0	0.0
6744	PRR5L	0.0	0.0
6772	PRKCZ	0.0	0.0
6773	CHCHD7	0.0	0.0
6774	KIAA0355	0.0	0.0
6790	KLHDC2	0.0	0.0
6802	VPS54	0.0	0.0
6801	C2CD2	0.0	0.0
6800	WDR70	0.0	0.0
6799	WHSC2	0.0	0.0
6798	TNFRSF19	0.0	0.0
6797	NXT2	0.0	0.0
6796	PIN1	0.0	0.0
6795	ZC3H3	0.0	0.0
6794	PLD2	0.0	0.0
6793	LYST	0.0	0.0
6792	SIK2	0.0	0.0
6791	C6orf108	0.0	0.0
6789	E2F3	0.0	0.0
6775	NUDT1	0.0	0.0
6788	CROT	0.0	0.0
6787	ASL	0.0	0.0
6786	NOL8	0.0	0.0
6785	CUL5	0.0	0.0
6784	HAUS5	0.0	0.0
6782	APOD	0.0	0.0
6781	CEP70	0.0	0.0
6780	NID2	0.0	0.0
6779	GEN1	0.0	0.0
6778	ZNF644	0.0	0.0
6777	CWC15	0.0	0.0
6776	PANX1	0.0	0.0
6866	RPS6KC1	0.0	0.0
6868	NAA40	0.0	0.0
6489	CSF1	0.0	0.0
6932	TTC35	0.0	0.0
6961	RALGPS2	0.0	0.0
6960	EEA1	0.0	0.0
6959	ELMO1	0.0	0.0
6958	FBXL6	0.0	0.0
6957	ST3GAL4	0.0	0.0
6956	RFX7	0.0	0.0
6955	C14orf167	0.0	0.0
6954	HKR1	0.0	0.0
6953	CHMP7	0.0	0.0
6952	PLAA	0.0	0.0
6951	KIRREL	0.0	0.0
6950	GNB5	0.0	0.0
6949	NDN	0.0	0.0
6948	DIS3L	0.0	0.0
6946	KLHL7	0.0	0.0
6945	CCDC90B	0.0	0.0
6944	TROVE2	0.0	0.0
6943	CADPS2	0.0	0.0
6942	CDK11A	0.0	0.0
6941	HSPA2	0.0	0.0
6940	ZNF544	0.0	0.0
6939	FTSJ2	0.0	0.0
6938	SLC16A14	0.0	0.0
6937	C7orf70	0.0	0.0
6936	ENY2	0.0	0.0
6935	C20orf112	0.0	0.0
6934	SPRY1	0.0	0.0
6962	LOC144438	0.0	0.0
6963	LMAN2L	0.0	0.0
6965	PPAT	0.0	0.0
6981	RHBDF1	0.0	0.0
6994	KCTD9	0.0	0.0
6993	TUBGCP3	0.0	0.0
6991	XYLT1	0.0	0.0
6990	DCAF15	0.0	0.0
6989	PHF19	0.0	0.0
6988	PROCR	0.0	0.0
6987	RRAS2	0.0	0.0
6986	ZCCHC17	0.0	0.0
6985	CCNT2	0.0	0.0
6984	IRF8	0.0	0.0
6983	HNMT	0.0	0.0
6982	TTC19	0.0	0.0
6980	WDR8	0.0	0.0
6966	OGFOD1	0.0	0.0
6979	TSSC1	0.0	0.0
6978	SERTAD1	0.0	0.0
6977	RNF2	0.0	0.0
6976	SAV1	0.0	0.0
6975	HERC6	0.0	0.0
6974	C1orf107	0.0	0.0
6973	VAMP5	0.0	0.0
6972	CCL19	0.0	0.0
6971	LETMD1	0.0	0.0
6970	JDP2	0.0	0.0
6969	UBN2	0.0	0.0
6968	NUDCD1	0.0	0.0
6933	CITED4	0.0	0.0
6931	KIAA1524	0.0	0.0
6869	RTEL1	0.0	0.0
6930	MBOAT1	0.0	0.0
6897	USP16	0.0	0.0
6896	TRIM37	0.0	0.0
6895	CPEB4	0.0	0.0
6894	IL16	0.0	0.0
6893	DEDD	0.0	0.0
6892	ELMO2	0.0	0.0
6891	HEBP1	0.0	0.0
6890	SAP130	0.0	0.0
6889	GRPEL1	0.0	0.0
6888	COMMD3	0.0	0.0
6887	EGR2	0.0	0.0
6886	SOS2	0.0	0.0
6885	LPPR2	0.0	0.0
6884	INO80	0.0	0.0
6883	FAH	0.0	0.0
6882	ATG2B	0.0	0.0
6881	DNM1	0.0	0.0
6880	CHEK2	0.0	0.0
6879	TAF9B	0.0	0.0
6878	GPD1L	0.0	0.0
6877	PMM1	0.0	0.0
6876	TBC1D13	0.0	0.0
6875	MRPL27	0.0	0.0
6874	NEK2	0.0	0.0
6873	PRPF40B	0.0	0.0
6872	MFAP1	0.0	0.0
6871	ALG2	0.0	0.0
6898	PTPMT1	0.0	0.0
6899	FOXC1	0.0	0.0
6900	RABGEF1	0.0	0.0
6915	TP53I3	0.0	0.0
6929	KIF26B	0.0	0.0
6927	FBXL18	0.0	0.0
6926	LRRC8C	0.0	0.0
6925	P2RX4	0.0	0.0
6924	MED4	0.0	0.0
6923	GMNN	0.0	0.0
6922	ZDHHC13	0.0	0.0
6921	PLA2G4A	0.0	0.0
6919	DAAM1	0.0	0.0
6918	TRAPPC4	0.0	0.0
6917	IKBKE	0.0	0.0
6916	NDUFA2	0.0	0.0
6914	SIX2	0.0	0.0
6901	RABL3	0.0	0.0
6913	FRMD4B	0.0	0.0
6912	C17orf79	0.0	0.0
6911	ARID2	0.0	0.0
6910	SDF2L1	0.0	0.0
6909	ZNF672	0.0	0.0
6908	ZNF260	0.0	0.0
6907	C8orf59	0.0	0.0
6906	TSTD1	0.0	0.0
6905	WWC1	0.0	0.0
6904	ZNF33A	0.0	0.0
6903	SIX1	0.0	0.0
6902	POLR1C	0.0	0.0
6743	C14orf159	0.0	0.0
6742	ZCCHC11	0.0	0.0
6741	PTPRE	0.0	0.0
6550	IRX3	0.0	0.0
6578	ALDH5A1	0.0	0.0
6577	EDNRA	0.0	0.0
6576	TRAPPC9	0.0	0.0
6575	GIT2	0.0	0.0
6574	RARA	0.0	0.0
6573	DLX5	0.0	0.0
6572	SLC29A2	0.0	0.0
6571	CISD3	0.0	0.0
6570	NR2C2	0.0	0.0
6569	PLEK2	0.0	0.0
6568	NOL7	0.0	0.0
6567	TTF2	0.0	0.0
6566	ZBTB40	0.0	0.0
6565	PANK3	0.0	0.0
6564	RIPK1	0.0	0.0
6563	TPST1	0.0	0.0
6562	LUC7L	0.0	0.0
6561	PGS1	0.0	0.0
